Plug API,Adjusted Plug Depth,Depth of QEP Top,Formation From QEP Tops,Plug Distance from QEP Top,Deepest Top
42105414130000,7037,6665.12,WFMPB,371.88,no
42105414130000,7222,6665.12,WFMPB,556.88,no
42105414130000,6847,6665.12,WFMPB,181.88,no
42105414130000,6970,6665.12,WFMPB,304.88,no
42105414130000,6882,6665.12,WFMPB,216.88,no
42105414130000,7092,6665.12,WFMPB,426.88,no
42105414130000,6755,6665.12,WFMPB,89.88,no
42105414130000,7258,6665.12,WFMPB,592.88,no
42105414130000,6292,6251.18,DEAN,40.82,no
42105414130000,7288,6665.12,WFMPB,622.88,no
42105414130000,6549,6348.42,WFMP,200.58,no
42105414130000,6730,6665.12,WFMPB,64.88,no
42105414130000,6670,6665.12,WFMPB,4.88,no
42105414130000,6862,6665.12,WFMPB,196.88,no
42105414130000,7120,6665.12,WFMPB,454.88,no
42105414130000,6900,6665.12,WFMPB,234.88,no
42105414130000,7298,7292.99,WFMPC,5.01,yes
42105414130000,6721,6665.12,WFMPB,55.88,no
42105414130000,6633,6348.42,WFMP,284.58,no
42105414130000,6920,6665.12,WFMPB,254.88,no
42105414130000,6388,6348.42,WFMP,39.58,no
42105414130000,7433,7292.99,WFMPC,140.01,yes
42105414130000,6772,6665.12,WFMPB,106.88,no
42105414130000,7150,6665.12,WFMPB,484.88,no
42105414130000,6824,6665.12,WFMPB,158.88,no
42105414130000,7164,6665.12,WFMPB,498.88,no
42105414130000,6629,6348.42,WFMP,280.58,no
42105414130000,7083,6665.12,WFMPB,417.88,no
42105414130000,6437,6348.42,WFMP,88.58,no
42105414130000,6690,6665.12,WFMPB,24.88,no
42105414130000,6234,5775.2,SPRBS,458.8,no
42105414130000,6791,6665.12,WFMPB,125.88,no
42105414130000,6712,6665.12,WFMPB,46.88,no
42105414130000,6231,5775.2,SPRBS,455.8,no
42105414130000,6368,6348.42,WFMP,19.58,no
42105414130000,6403,6348.42,WFMP,54.58,no
42105414150000,7604,7512.53,WFMPB,91.47,no
42105414150000,7250,7159.58,WFMP,90.42,no
42105414150000,7218,7159.58,WFMP,58.42,no
42105414150000,7687,7512.53,WFMPB,174.47,no
42105414150000,7201.5,7159.58,WFMP,41.92,no
42105414150000,7519,7512.53,WFMPB,6.47,no
42105414150000,7439.5,7159.58,WFMP,279.92,no
42105414150000,7170,7159.58,WFMP,10.42,no
42105414150000,7503.5,7159.58,WFMP,343.92,no
42105414150000,7266,7159.58,WFMP,106.42,no
42105414150000,7158.5,7075.76,DEAN,82.74,no
42105414150000,7722.5,7512.53,WFMPB,209.97,no
42105414150000,7238.5,7159.58,WFMP,78.92,no
42105414150000,7257,7159.58,WFMP,97.42,no
42105414150000,7546.5,7512.53,WFMPB,33.97,no
42105414150000,7495,7159.58,WFMP,335.42,no
42105414150000,7415.5,7159.58,WFMP,255.92,no
42105414150000,7331,7159.58,WFMP,171.42,no
42105414150000,7586,7512.53,WFMPB,73.47,no
42105414150000,7190,7159.58,WFMP,30.42,no
42105414150000,7227.5,7159.58,WFMP,67.92,no
42105414150000,7558,7512.53,WFMPB,45.47,no
42105414150000,7299.5,7159.58,WFMP,139.92,no
42105414150000,7180,7159.58,WFMP,20.42,no
42105414150000,7647,7512.53,WFMPB,134.47,no
42105414150000,7566.5,7512.53,WFMPB,53.97,no
42105414150000,7731.5,7512.53,WFMPB,218.97,no
42105414150000,7752,7512.53,WFMPB,239.47,no
42105414150000,7211,7159.58,WFMP,51.42,no
42105414150000,7578,7512.53,WFMPB,65.47,no
42105414150000,7592.5,7512.53,WFMPB,79.97,no
42105414150000,7670,7512.53,WFMPB,157.47,no
42105414150000,7743,7512.53,WFMPB,230.47,no
42105414150000,7762.5,7512.53,WFMPB,249.97,no
42105414150000,7279,7159.58,WFMP,119.42,no
42105414150000,7467.5,7159.58,WFMP,307.92,no
42105414150000,7538,7512.53,WFMPB,25.47,no
42105414150000,7451.5,7159.58,WFMP,291.92,no
42105414250000,6395,6208.22,WFMP,186.78,no
42105414250000,6546,6521.37,WFMPB,24.63,no
42105414250000,6221,6208.22,WFMP,12.78,no
42105414250000,6385,6208.22,WFMP,176.78,no
42105414250000,6262.5,6208.22,WFMP,54.28,no
42105414250000,6930,6521.37,WFMPB,408.63,no
42105414250000,6695,6521.37,WFMPB,173.63,no
42105414250000,6245.5,6208.22,WFMP,37.28,no
42105414250000,6886.5,6521.37,WFMPB,365.13,no
42105414250000,6255,6208.22,WFMP,46.78,no
42105414250000,6315.5,6208.22,WFMP,107.28,no
42105414250000,6196.5,6114.36,DEAN,82.14,no
42105414250000,7130,6521.37,WFMPB,608.63,no
42105414250000,6686,6521.37,WFMPB,164.63,no
42105414250000,6677,6521.37,WFMPB,155.63,no
42105414250000,7009,6521.37,WFMPB,487.63,no
42105414250000,6534,6521.37,WFMPB,12.63,no
42105414250000,6502,6208.22,WFMP,293.78,no
42105414250000,6959.5,6521.37,WFMPB,438.13,no
42105414250000,6474.5,6208.22,WFMP,266.28,no
42105414250000,7043,6521.37,WFMPB,521.63,no
42105414250000,6402,6208.22,WFMP,193.78,no
42105414250000,6621.5,6521.37,WFMPB,100.13,no
42105414250000,6422,6208.22,WFMP,213.78,no
42105414250000,6273,6208.22,WFMP,64.78,no
42105414250000,6760.5,6521.37,WFMPB,239.13,no
42105414250000,6613.5,6521.37,WFMPB,92.13,no
42105414250000,7073,6521.37,WFMPB,551.63,no
42105414250000,7052.5,6521.37,WFMPB,531.13,no
42105414250000,6186,6114.36,DEAN,71.64,no
42105414250000,6513,6208.22,WFMP,304.78,no
42105414250000,6455,6208.22,WFMP,246.78,no
42105414250000,6326,6208.22,WFMP,117.78,no
42105414250000,6979.5,6521.37,WFMPB,458.13,no
42105414250000,6922,6521.37,WFMPB,400.63,no
42105414250000,6724,6521.37,WFMPB,202.63,no
42105414250000,7061.5,6521.37,WFMPB,540.13,no
42105414250000,6446,6208.22,WFMP,237.78,no
42105414250000,6214,6208.22,WFMP,5.78,no
42105414250000,6525,6521.37,WFMPB,3.63,no
42105414250000,6877.5,6521.37,WFMPB,356.13,no
42105414250000,6205.5,6114.36,DEAN,91.14,no
42105414250000,6368,6208.22,WFMP,159.78,no
42105414250000,7101.5,6521.37,WFMPB,580.13,no
42105414250000,6374,6208.22,WFMP,165.78,no
42105414250000,6596.5,6521.37,WFMPB,75.13,no
42105414250000,6493,6208.22,WFMP,284.78,no
42105414250000,6605.5,6521.37,WFMPB,84.13,no
42105414250000,7183,7171.49,WFMPC,11.51,no
42105414250000,6667.5,6521.37,WFMPB,146.13,no
42105414250000,6338,6208.22,WFMP,129.78,no
42105414250000,6809.5,6521.37,WFMPB,288.13,no
42105414250000,7117.5,6521.37,WFMPB,596.13,no
42105414250000,6309,6208.22,WFMP,100.78,no
42105414250000,7091.5,6521.37,WFMPB,570.13,no
42105414250000,6290,6208.22,WFMP,81.78,no
42105414250000,6750,6521.37,WFMPB,228.63,no
42105414250000,6484.5,6208.22,WFMP,276.28,no
42105414250000,6412,6208.22,WFMP,203.78,no
42105414250000,6296,6208.22,WFMP,87.78,no
42105414250000,6990,6521.37,WFMPB,468.63,no
42105414250000,6236.5,6208.22,WFMP,28.28,no
42105414250000,7194,7171.49,WFMPC,22.51,no
42105414250000,6895.5,6521.37,WFMPB,374.13,no
42105414250000,6705.5,6521.37,WFMPB,184.13,no
42105414250000,7160,6521.37,WFMPB,638.63,no
42105414250000,6740.5,6521.37,WFMPB,219.13,no
42105414250000,6464.5,6208.22,WFMP,256.28,no
42105414250000,6563.5,6521.37,WFMPB,42.13,no
42105414250000,6847,6521.37,WFMPB,325.63,no
42105414250000,6940,6521.37,WFMPB,418.63,no
42105414250000,6781.5,6521.37,WFMPB,260.13,no
42105414250000,7169,6521.37,WFMPB,647.63,no
42105414250000,6799,6521.37,WFMPB,277.63,no
42105414250000,6282,6208.22,WFMP,73.78,no
42105414250000,6552,6521.37,WFMPB,30.63,no
42105414250000,6732,6521.37,WFMPB,210.63,no
42105414250000,6169,6114.36,DEAN,54.64,no
42105414250000,6858,6521.37,WFMPB,336.63,no
42105414250000,6913,6521.37,WFMPB,391.63,no
42105414250000,6819,6521.37,WFMPB,297.63,no
42105414250000,6640.5,6521.37,WFMPB,119.13,no
42105414250000,6303.5,6208.22,WFMP,95.28,no
42105414250000,7150.5,6521.37,WFMPB,629.13,no
42105414250000,7018,6521.37,WFMPB,496.63,no
42105414250000,7028.5,6521.37,WFMPB,507.13,no
42105414250000,6574,6521.37,WFMPB,52.63,no
42105414250000,6901.5,6521.37,WFMPB,380.13,no
42105414250000,6437,6208.22,WFMP,228.78,no
42105414250000,7108,6521.37,WFMPB,586.63,no
42105414250000,6828,6521.37,WFMPB,306.63,no
42105414250000,6714.5,6521.37,WFMPB,193.13,no
42105414250000,7139.5,6521.37,WFMPB,618.13,no
42105414250000,6357,6208.22,WFMP,148.78,no
42105414250000,6839,6521.37,WFMPB,317.63,no
42105414250000,6658.5,6521.37,WFMPB,137.13,no
42105414250000,6227.5,6208.22,WFMP,19.28,no
42105414250000,6951.5,6521.37,WFMPB,430.13,no
42105414250000,6969.5,6521.37,WFMPB,448.13,no
42105414250000,6631,6521.37,WFMPB,109.63,no
42105414250000,6868.5,6521.37,WFMPB,347.13,no
42105414250000,6347,6208.22,WFMP,138.78,no
42105414250000,7083,6521.37,WFMPB,561.63,no
42105414250000,6772,6521.37,WFMPB,250.63,no
42105414250000,6652.5,6521.37,WFMPB,131.13,no
42105414250000,6999,6521.37,WFMPB,477.63,no
42115334740000,9203,8931.83,SPRBS,271.17,no
42115334740000,9863,9769.83,WFMPB,93.17,no
42115334740000,9243.5,8931.83,SPRBS,311.67,no
42115334740000,9852.5,9769.83,WFMPB,82.67,no
42115334740000,9745,9509.02,WFMP,235.98,no
42115334740000,10591,10589.2,CNYN,1.8,no
42115334740000,10577,10368.1,WFMPD,208.9,no
42115334740000,10601,10589.2,CNYN,11.8,no
42115334740000,9229,8931.83,SPRBS,297.17,no
42115334740000,10547.5,10368.1,WFMPD,179.4,no
42115334740000,9755,9509.02,WFMP,245.98,no
42115334740000,10527.5,10368.1,WFMPD,159.4,no
42115334740000,9812.5,9769.83,WFMPB,42.67,no
42115334740000,10537,10368.1,WFMPD,168.9,no
42115334740000,9885,9769.83,WFMPB,115.17,no
42115334740000,9908.5,9769.83,WFMPB,138.67,no
42115334740000,9217.5,8931.83,SPRBS,285.67,no
42115334740000,9824,9769.83,WFMPB,54.17,no
42115334740000,9211.5,8931.83,SPRBS,279.67,no
42115334740000,9191,8931.83,SPRBS,259.17,no
42115334740000,10557.5,10368.1,WFMPD,189.4,no
42115334740000,9916,9769.83,WFMPB,146.17,no
42115334740000,9779.5,9769.83,WFMPB,9.67,no
42115334740000,10567.5,10368.1,WFMPD,199.4,no
42115334740000,9875.5,9769.83,WFMPB,105.67,no
42115334740000,9898,9769.83,WFMPB,128.17,no
42115334740000,9841.5,9769.83,WFMPB,71.67,no
42115334740000,9789.5,9769.83,WFMPB,19.67,no
42115334740000,10583.5,10368.1,WFMPD,215.4,no
42115334740000,10609.5,10589.2,CNYN,20.3,no
42115334740000,9831.5,9769.83,WFMPB,61.67,no
42115334740000,9802.5,9769.83,WFMPB,32.67,no
42135406580000,9324.1,9161.46,WFMP,162.64,no
42135406580000,7638,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42135406580000,8992,8762.71,SPRBS,229.29,no
42135406580000,7786,7733.97,LNRD,52.03,no
42135406580000,7928,7733.97,LNRD,194.03,no
42135406580000,8309,8250.21,SPRBM,58.79,no
42135406580000,8868.5,8762.71,SPRBS,105.79,no
42135406580000,7630,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42135406580000,8858.5,8762.71,SPRBS,95.79,no
42135406580000,8952.1,8762.71,SPRBS,189.39,no
42135406580000,8646,8565.21,SPRBL,80.79,no
42135406580000,8729.6,8565.21,SPRBL,164.39,no
42135406580000,7642.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42135406580000,9955,9697.71,WFMPC,257.29,yes
42135406580000,7674.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42135406580000,9032,8762.71,SPRBS,269.29,no
42135411380000,10360.5,10168.4,CNYN,192.1,no
42135411380000,10302,10168.4,CNYN,133.6,no
42135411380000,10327,10168.4,CNYN,158.6,no
42135411380000,10320,10168.4,CNYN,151.6,no
42135411380000,8285.5,8161.18,SPRB,124.32,no
42135411380000,9968.5,9722.64,WFMPC,245.86,no
42135411380000,8582,8390.63,SPRBM,191.37,no
42135411380000,9997,9722.64,WFMPC,274.36,no
42135411380000,9487,9305.96,WFMP,181.04,no
42135411380000,9663.5,9517.5,WFMPB,146,no
42135411380000,10285,10168.4,CNYN,116.6,no
42135411380000,9609.5,9517.5,WFMPB,92,no
42135411380000,9684.5,9517.5,WFMPB,167,no
42135411380000,10353.5,10168.4,CNYN,185.1,no
42135411380000,8497.5,8390.63,SPRBM,106.87,no
42135411380000,11022.5,10801.6,ATOK,220.9,no
42135411380000,9717.5,9517.5,WFMPB,200,no
42135411380000,10379,10168.4,CNYN,210.6,no
42135411380000,9726,9722.64,WFMPC,3.36,no
42135411380000,9218,8939.54,SPRBS,278.46,no
42135411380000,10346.5,10168.4,CNYN,178.1,no
42135411380000,9853,9722.64,WFMPC,130.36,no
42135411380000,9037,8939.54,SPRBS,97.46,no
42135411380000,10002,10001.4,WFMPD,0.6,no
42135411380000,10035,10001.4,WFMPD,33.6,no
42135411380000,9977.5,9722.64,WFMPC,254.86,no
42135411380000,9958.5,9722.64,WFMPC,235.86,no
42135411380000,9398,9305.96,WFMP,92.04,no
42135411380000,9371.5,9305.96,WFMP,65.54,no
42135411380000,9975,9722.64,WFMPC,252.36,no
42135411380000,8780.5,8653.88,SPRBL,126.62,no
42135411380000,9964.5,9722.64,WFMPC,241.86,no
42135411380000,10312,10168.4,CNYN,143.6,no
42135411380000,9987.5,9722.64,WFMPC,264.86,no
42135411380000,9732,9722.64,WFMPC,9.36,no
42135411380000,9127.5,8939.54,SPRBS,187.96,no
42135411380000,10729,10395.4,STRN,333.6,no
42135411380000,10029,10001.4,WFMPD,27.6,no
42135411380000,10337.5,10168.4,CNYN,169.1,no
42135411380000,9954.5,9722.64,WFMPC,231.86,no
42135411380000,10365,10168.4,CNYN,196.6,no
42135411380000,10012,10001.4,WFMPD,10.6,no
42135411380000,10006,10001.4,WFMPD,4.6,no
42135411380000,10023,10001.4,WFMPD,21.6,no
42135411380000,10390.5,10168.4,CNYN,222.1,no
42135411380000,10294,10168.4,CNYN,125.6,no
42135411380000,9655.5,9517.5,WFMPB,138,no
42135411380000,9078.5,8939.54,SPRBS,138.96,no
42135411380000,9940.5,9722.64,WFMPC,217.86,no
42135411380000,10372.5,10168.4,CNYN,204.1,no
42135411380000,10377,10168.4,CNYN,208.6,no
42135411380000,10832.5,10801.6,ATOK,30.9,no
42135411380000,9333.5,9305.96,WFMP,27.54,no
42135411380000,9142,8939.54,SPRBS,202.46,no
42135411380000,9741,9722.64,WFMPC,18.36,no
42135411380000,9992,9722.64,WFMPC,269.36,no
42135411380000,10166.5,10001.4,WFMPD,165.1,no
42135411380000,9982.5,9722.64,WFMPC,259.86,no
42135417810000,6896,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,6993,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,6875,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,6914,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,6862,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,7032,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135417810000,7048.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135422860000,7635,7448.72,CLFKM,186.28,no
42135422860000,7575,7448.72,CLFKM,126.28,no
42135422860000,7890,7448.72,CLFKM,441.28,no
42135422860000,7655,7448.72,CLFKM,206.28,no
42135422860000,7910,7448.72,CLFKM,461.28,no
42135422860000,7930,7448.72,CLFKM,481.28,no
42135422860000,7555,7448.72,CLFKM,106.28,no
42135422860000,7830,7448.72,CLFKM,381.28,no
42135422860000,7950,7943.17,LNRD,6.83,no
42135422860000,7535,7448.72,CLFKM,86.28,no
42135422860000,7870,7448.72,CLFKM,421.28,no
42135422860000,7595,7448.72,CLFKM,146.28,no
42135422860000,7850,7448.72,CLFKM,401.28,no
42135422860000,7615,7448.72,CLFKM,166.28,no
42135422860000,7810,7448.72,CLFKM,361.28,no
42135432010000,6805,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6778.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6815.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6785.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6758.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6795,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6768.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42135432010000,6820.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42165373960000,9730.5,9630.85,DEAN,99.65,no
42165373960000,10073.25,9938.52,WFMPB,134.73,no
42165373960000,10010.5,9938.52,WFMPB,71.98,no
42165373960000,10154.5,10104,WFMPC,50.5,no
42165373960000,10110.25,10104,WFMPC,6.25,no
42165373960000,10147,10104,WFMPC,43,no
42165373960000,9825,9815,WFMP,10,no
42165373960000,9979.75,9938.52,WFMPB,41.23,no
42165373960000,9783.75,9630.85,DEAN,152.9,no
42165373960000,9626,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42165373960000,10065,9938.52,WFMPB,126.48,no
42165373960000,9763.5,9630.85,DEAN,132.65,no
42165373960000,9829,9815,WFMP,14,no
42165373960000,10161.25,10104,WFMPC,57.25,no
42165373960000,10141.5,10104,WFMPC,37.5,no
42165373960000,10132,10104,WFMPC,28,no
42165373960000,10101,9938.52,WFMPB,162.48,no
42165373960000,9790.75,9630.85,DEAN,159.9,no
42165373960000,10081.75,9938.52,WFMPB,143.23,no
42165373960000,9965.5,9938.52,WFMPB,26.98,no
42165373960000,10207.25,10104,WFMPC,103.25,no
42165373960000,10177,10104,WFMPC,73,no
42165373960000,9748.5,9630.85,DEAN,117.65,no
42165373960000,10188.7,10104,WFMPC,84.7,no
42165373960000,9774,9630.85,DEAN,143.15,no
42165373960000,10199,10104,WFMPC,95,no
42165373960000,9885.5,9815,WFMP,70.5,no
42165373960000,9742,9630.85,DEAN,111.15,no
42165373960000,10046.5,9938.52,WFMPB,107.98,no
42165373960000,9800,9630.85,DEAN,169.15,no
42165373960000,9697,9630.85,DEAN,66.15,no
42165373960000,10028.5,9938.52,WFMPB,89.98,no
42165373960000,10126,10104,WFMPC,22,no
42165373960000,9941.25,9938.52,WFMPB,2.73,no
42165373960000,9990.75,9938.52,WFMPB,52.23,no
42165373960000,10120.75,10104,WFMPC,16.75,no
42165373960000,9997.5,9938.52,WFMPB,58.98,no
42165373960000,9948.75,9938.52,WFMPB,10.23,no
42165373960000,9630.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42165373960000,9721,9630.85,DEAN,90.15,no
42165375830000,10849,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42165375830000,9873.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42165375830000,10058.7,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42165375830000,9936,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42165375830000,9991.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
